"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFTS_00051",273.976607475709,0.0258376230711744,0.310982971680887,0.0830837229817441,0.933784968273182,0.967204640821907
"LFTS_00052",77.9387551544252,0.648901445110234,0.372412751397179,1.74242542092276,0.0814340309243275,0.208674704243589
"LFTS_00053",4.1599902494771,-0.903941500012502,1.17987152208457,-0.766135535177117,0.44359566096359,0.653049267486793
"LFTS_00054",24.7944585190777,-0.0385882414910325,0.50109840578134,-0.0770073124277129,0.938617727768248,0.969098998274643
"LFTS_00055",8.30972652256829,0.214405882410267,0.858077342350788,0.24986778210794,0.802689599210426,0.893560864400132
"LFTS_00056",5.08576153245365,0.0302981528349071,1.07652997229154,0.0281442724445595,0.977547083740009,0.986965211142706
"LFTS_00057",11.161034965273,-0.389417929596678,0.717009241862541,-0.543114240180651,0.587051148612389,0.765398475453874
"LFTS_00058",5.23687253702225,-1.45294485293982,1.11363803522248,-1.30468321571789,0.192000739049657,0.384626887672765
"LFTS_00059",7.9178976248485,1.8603837564799,0.901689589514465,2.06321973560953,0.0390917558869898,0.120057078004988
"LFTS_00060",281.130862976152,-0.965388672487159,0.294975341668349,-3.27277753803767,0.00106496260943262,0.00666617816591412
"LFTS_00061",1330.29627934713,0.125338279260099,0.160334819798006,0.781728382007129,0.434374218092609,0.64565593746696
"LFTS_00062",91.8252009795318,0.483252748968777,0.304953120192387,1.58467881444828,0.113039327716124,0.266357036572477
"LFTS_00063",24.4952018327496,0.325601467385952,0.479886108845431,0.678497379658111,0.49745638468185,0.695703642022372
"LFTS_00064",68.1780331336693,0.08896088681388,0.333634857486626,0.266641463916719,0.789745227457238,0.885897519172278
"LFTS_00065",112.36711733535,-0.0424572822162744,0.262862633009492,-0.16151889574484,0.871684730095986,0.930301273768384
"LFTS_00066",6.58955338873689,-1.20373503646021,1.07756113897924,-1.11709210077907,0.263954947628167,0.469847446574017
"LFTS_00067",26.2830744149003,-0.230785018863535,0.477148968175084,-0.483674982566138,0.628616550652976,0.790995761946967
"LFTS_00068",3.80975084248911,1.14735741177641,1.16914943126651,0.981360791950691,0.326414853817247,0.541116947252899
"LFTS_00069",4.60034807522738,0.520711104563491,1.15983777521803,0.448951668663841,0.653466522188314,0.805111018368947
"LFTS_00070",25.0580607624066,-0.75854377934097,0.497169565584557,-1.52572448486282,0.127078494060779,0.287857362237123
"LFTS_00071",85.0093170153823,-0.516168848853856,0.321477323814346,-1.60561511066935,0.108358503296461,0.257299148754145
"LFTS_00072",21.1991062704058,-0.323533557741798,0.541474595421472,-0.597504592971655,0.550170541430957,0.740929642122176
"LFTS_00073",587.438439387413,-0.477207632311776,0.19205740246207,-2.48471356060343,0.012965571302553,0.0524293891506151
"LFTS_00074",266.574977279808,1.08340547475504,0.210745797634463,5.14081650460335,2.73547104937878e-07,4.60908135717246e-06
"LFTS_00075",849.928844134833,0.911827998538551,0.175126834068613,5.20667208647936,1.92257397925917e-07,3.35427800636705e-06
"LFTS_00076",577.400865590481,-0.514383569634559,0.224856442695969,-2.28760876703036,0.0221603148932438,0.077766582934921
"LFTS_00077",80.640005804692,-0.269999130351186,0.319362936626916,-0.845430384636659,0.397870585788031,0.612870563602462
"LFTS_00078",50.6193821083607,-0.474760938038965,0.419732146000116,-1.13110454503724,0.258011091548405,0.464646621675752
"LFTS_00079",67.9804697995594,-0.260406034703645,0.330328541719075,-0.788324355347729,0.430507005006222,0.641790222464779
"LFTS_00080",516.573056358069,1.49678684811899,0.193520277483731,7.73452202312402,1.03792312212958e-14,4.32761166176062e-13
"LFTS_00081",1795.85636111643,0.0903795238085696,0.166716347941911,0.542115544901816,0.587738910622914,0.765398475453874
"LFTS_00082",792.630041129328,0.156031383049334,0.211762435552559,0.736822763877813,0.46123013801103,0.670979384687838
"LFTS_00083",747.641071322279,-0.0180250333903718,0.211581495773993,-0.0851919177734987,0.932108815905494,0.96587518413122
"LFTS_00084",795.072670100803,-0.0622503809608337,0.196404983179814,-0.31694909137739,0.7512822313017,0.866135533493623
"LFTS_00085",728.713614727042,-0.0469964281998351,0.203616243906828,-0.230808835769213,0.817463316608263,0.897858688103957
"LFTS_00086",756.476623242839,0.0632804724343329,0.217556482872731,0.290869164635979,0.771151385204945,0.878255744261187
"LFTS_00087",326.051129095289,0.0056772554540393,0.212432737723606,0.0267249554606123,0.978679108659403,0.986965211142706
"LFTS_00088",630.830751465162,-0.145532174198957,0.177751550742997,-0.818739266074679,0.412935188625193,0.625505273410083
"LFTS_00089",608.844941245814,2.14877015107865,0.24798912402642,8.66477576189885,4.52402555743117e-18,2.41937018940885e-16
"LFTS_00090",125.217324272779,-0.370047927191864,0.332327453976373,-1.11350393343721,0.265492059929451,0.471900626753215
"LFTS_00091",605.184749697937,0.0283398084460307,0.212963224616325,0.133073719639097,0.894135078961417,0.944022443882011
"LFTS_00092",93.8735943959892,0.550972941165225,0.335430377066078,1.64258510509525,0.100468804608607,0.243021887253856
"LFTS_00093",45.7322210496804,0.400976287380032,0.431324208522003,0.929640116315376,0.352557449442237,0.563542121915466
"LFTS_00094",1.38681187125903,-0.0315097758019446,2.05318110733692,-0.0153468077849276,0.987755499659339,0.99178715475999
"LFTS_00095",228.527030177183,-0.212978098939638,0.22112775558792,-0.963145030678694,0.335474746294682,0.550828260492151
"LFTS_00096",1.89605718794731,1.95203678984901,1.96817251232351,0.991801672681904,0.321294281556898,0.534043197722952
"LFTS_00097",0.612696180238007,0.662612370452605,2.77455791435834,0.238817278609895,0.811247271456982,NA
"LFTS_00098",1.15226564749818,-1.14988975149423,2.17067062785967,-0.529739397924244,0.596292627921838,NA
"LFTS_00099",108.886101997,0.801502072950085,0.278549834851661,2.87740997361179,0.00400954299635837,0.0200477149817918
"LFTS_00100",231.048191393087,0.263803871645593,0.223151322917013,1.18217480495824,0.237136347528222,0.441267333524528
"LFTS_00101",137.439200373325,-0.077214304069422,0.255667073131692,-0.302011139422907,0.762643571198218,0.873825423915983
"LFTS_00102",33.0850519981393,0.36674586606533,0.451219743107483,0.812787719658732,0.416339777542268,0.627955765023899
"LFTS_00103",66.7851388240351,1.14732056948109,0.332042756061725,3.45533985770137,0.000549599571961776,0.00378715671435845
"LFTS_00104",2629.97134941499,0.494267691490057,0.197829081883427,2.49845819828103,0.012473485260318,0.0509715064167528
"LFTS_00105",134.16098984356,0.778238222377739,0.262707850163753,2.96237140189241,0.00305279302044439,0.0158771053494571
"LFTS_00106",376.358097810863,0.126154933791564,0.210270635149243,0.599964582320418,0.548529839835372,0.739388167668502
"LFTS_00107",67.255590788596,0.169283007051279,0.358956679335782,0.471597317438202,0.637214241833709,0.797577223016691
"LFTS_00108",88.0732912362708,0.729854381786929,0.359404996428038,2.03072964772504,0.0422824271041885,0.127625485492397
"LFTS_00109",223.403345818546,0.59138619431405,0.219562530274991,2.69347503680783,0.00707114404284609,0.0322727538875721
"LFTS_00110",1251.82927365796,0.610736077169113,0.245771172187886,2.48497849333697,0.012955926157054,0.0524293891506151
"LFTS_00111",561.723474370192,-0.0385903328639439,0.178742629022962,-0.215898876920885,0.829066572544518,0.905641104999784
"LFTS_00112",767.459916928197,0.295188490004261,0.200156089500647,1.47479145271424,0.140268619862078,0.309291731400648
"LFTS_00113",135.960451600565,0.389413190260905,0.261856076010562,1.48712680719006,0.136981322597198,0.304402939104885
"LFTS_00114",440.970908375464,0.425381365339448,0.229020736829406,1.85739235332348,0.063255353594882,0.17328303991471
"LFTS_00115",502.410528388603,1.18561545858763,0.282377639536768,4.19868747586598,2.68466536478681e-05,0.000284667103335154
"LFTS_00116",1154.34898776657,0.892977393427617,0.243596341096948,3.66580790748504,0.000246558953530681,0.00191514143182941
"LFTS_00117",224.978149801055,-0.106056862570799,0.280416189830359,-0.37821233729393,0.705272861165296,0.835393564692577
"LFTS_00118",143.238579427593,-0.287293831838734,0.245740736194078,-1.16909323333287,0.242366069895785,0.446941927993727
"LFTS_00119",413.339906314657,-0.113885799499671,0.2743734394533,-0.415075889731136,0.678086348775936,0.818093387929771
"LFTS_00120",197.71374210935,-0.162585933955256,0.268930958661711,-0.604563843316283,0.545468836859464,0.736618561769971
"LFTS_00121",89.6830206527383,-0.293171280611461,0.360633015933403,-0.812935221287671,0.416255199390381,0.627955765023899
"LFTS_00122",22.1233036684421,-0.0686275519898935,0.530890894437934,-0.129268655215025,0.897145072815282,0.945982374250148
"LFTS_00123",0.824913331981752,-0.329741552484326,2.52988242752364,-0.130338686453145,0.896298473748727,NA
"LFTS_00124",2.09630609192421,1.893703867027,1.64970140696602,1.14790704489349,0.251006939617276,0.457390423302591
"LFTS_00125",4.3138837089483,0.112996845666689,1.24698197170686,0.0906162624885585,0.92779750949962,0.963603650975648
"LFTS_00126",184.040888251596,-0.672215948265375,0.360456597817456,-1.86490121788755,0.0621952517099489,0.170759284828654
"LFTS_00127",112.77083140964,-0.645289162419877,0.412266939552013,-1.56522170591965,0.117530933705017,0.274160854258316
"LFTS_00128",46.6877481027616,-0.857639690124349,0.495758988173813,-1.72995288150713,0.0836386940074758,0.21156883690016
"LFTS_00129",68.4017509857743,-0.546008201589423,0.432518943066493,-1.26239141739853,0.206807975998562,0.402808884367745
"LFTS_00130",47.3033625050275,-1.60905494235657,0.440662242441534,-3.65144727045694,0.000260766643375968,0.00198602459041759
"LFTS_00131",293.066697504183,-0.0915425429249693,0.285330776503276,-0.320829544035949,0.748339569058,0.865576573013459
"LFTS_00132",1.47961796301461,-1.66963644752055,1.99510518211424,-0.83686637801783,0.402667681129148,0.617557665572134
"LFTS_00133",43.9553770734867,-2.05924601846803,0.469598579750259,-4.38511977519857,1.15921976068702e-05,0.000137100029388946
"LFTS_00134",542.201300387864,-0.124189125545438,0.276695385943148,-0.448829766792551,0.653554463844439,0.805111018368947
"LFTS_00135",781.178895547903,-0.438979862158556,0.281473079804694,-1.5595802712755,0.11885910168826,0.275323342893709
"LFTS_00136",1.1635488823742,-1.16978997485641,2.18396495560167,-0.535626715005665,0.592216561612271,NA
"LFTS_00137",152.212442294599,-0.488682751402355,0.289746037433093,-1.68658993831865,0.091682228006467,0.226899678969727
"LFTS_00138",17.7434020856488,-0.792470325647031,0.629228792314031,-1.25943112477843,0.207874653168133,0.403927051179785
"LFTS_00139",58.3594683669923,-1.3851531273776,0.381195466049297,-3.63370829599129,0.000279376706926251,0.00210818005840055
"LFTS_00140",357.63628919755,-0.112219391008854,0.231156384356584,-0.485469572130628,0.627343291672942,0.790366503329532
"LFTS_00141",35.4402986553894,0.976063915053808,0.447321211527121,2.18202019019308,0.0291080426610976,0.0959863068985256
"LFTS_00142",281.162620557996,-0.684071411465663,0.225385177696636,-3.03512155704582,0.00240438759199061,0.013173259412688
"LFTS_00143",337.134241844755,-0.608926284139098,0.199989519240273,-3.04479097930886,0.00232842070573084,0.0128141273738207
"LFTS_00144",82.5695358458356,0.0113223237795833,0.346130002165327,0.0327111885960562,0.973904901457643,0.986965211142706
"LFTS_00145",103.943701070792,-0.705864555378204,0.299062770440173,-2.36025552207412,0.0182623511898599,0.0674555314220049
"LFTS_00146",133.712704897272,-0.0515065662974514,0.308706885161287,-0.166846185729033,0.867491077034302,0.928554625781533
"LFTS_00147",47.5463470509245,-0.463577417625672,0.450973584221856,-1.02794805249084,0.303974264170957,0.517388754302263
"LFTS_00148",48.4893729694477,-0.341249660755737,0.379528682966111,-0.899140634348863,0.368577756586668,0.58159158512072
"LFTS_00149",239.428387022147,-0.618153835593323,0.251684446122046,-2.45606689295997,0.0140467007742592,0.0555775136205117
"LFTS_00150",53.3038081037952,0.217019407943435,0.420532859670527,0.516058146118384,0.605813798795451,0.776198463045678
"LFTS_00151",668.525171853904,0.865478137966839,0.726807357688649,1.19079440901532,0.233734304305874,0.437414974174309
"LFTS_00152",480.275988619965,-0.463200984914393,0.80409042566108,-0.576055839159599,0.564577439350007,0.749924676458432
"LFTS_00153",213.136825414531,0.726153146454374,0.264589715611788,2.74444962751237,0.0060612455893803,0.0285098740915402
"LFTS_00154",992.353192603868,-0.305537411342842,0.259635825332648,-1.1767921894114,0.239278460852983,0.443575745062802
"LFTS_00155",5766.2229839856,-1.09062748700331,0.236022983104193,-4.62085290448962,3.82165671587279e-06,5.08177055191733e-05
"LFTS_00156",508.859493268047,1.38085344064042,0.241545158025369,5.71675065618739,1.08580260386637e-08,2.22589533792607e-07
"LFTS_00157",191.860694565401,-0.00715300471933523,0.274971590967557,-0.0260136136033748,0.979246480040722,0.986965211142706
"LFTS_00158",2121.52591699619,0.0830610298928417,0.14775537211927,0.562152351562512,0.574012222366472,0.756331048217205
"LFTS_00159",33.7309588689513,-0.472837851198862,0.450951551230052,-1.04853359503723,0.294392832442134,0.5050253610932
"LFTS_00160",13.2407258690733,-0.589813961080483,0.749362470295846,-0.787087670466904,0.431230546457425,0.641790222464779
"LFTS_00161",211.051496699656,-0.298554896111376,0.296683283160903,-1.00630845435756,0.314267214867393,0.527879186610905
"LFTS_00162",29.0147885479389,0.206333417028059,0.512332023261325,0.402733789144418,0.687144073982578,0.82572594576327
"LFTS_00163",12.7627472200914,-0.125645279247729,0.756921746812226,-0.165995071190495,0.868160828982734,0.928554625781533
"LFTS_00164",149.630249962445,-0.0719796516624024,0.263979820911847,-0.272671037557978,0.785106100012359,0.885849845507116
"LFTS_00165",47.7186106162868,-0.023459280547217,0.388351470933197,-0.0604073430978516,0.951831210393388,0.977659651020814
"LFTS_00166",995.328578945972,-1.11179136952809,0.178318966311971,-6.23484642448522,4.52221518885065e-10,1.15881764214298e-08
"LFTS_00167",52870.0761435957,0.040850470753039,0.204549457326389,0.199709504424918,0.8417077800631,0.913366183923787
"LFTS_00168",303.089510864574,-0.520184775602829,0.231714492394641,-2.24493845951113,0.0247720835318445,0.0849285380503015
"LFTS_00169",127.940107627992,0.185395424519382,0.266376340489526,0.695990583017532,0.486434727189705,0.688509452754128
"LFTS_00170",54.9278766020076,-0.641727420093527,0.375670576749253,-1.70821847600233,0.0875958115116626,0.218767204384457
"LFTS_00171",254.839579959296,-0.558909047200653,0.233785122311484,-2.39069553132637,0.0168164920106112,0.0638930031919192
"LFTS_00172",229.692155352772,-0.143857987326732,0.254616169743196,-0.564999416462145,0.572074161088402,0.754976010889529
"LFTS_00173",321.988992399049,0.941869735035337,0.206386095596665,4.56362979449939,5.02767026639043e-06,6.40832583177225e-05
"LFTS_00174",255.917035146598,0.429095826515206,0.269780096521018,1.59053922824057,0.111713310553277,0.264244946116404
"LFTS_00175",106.811413898794,-0.0123646368140199,0.30278381424959,-0.0408365184402741,0.967426226123937,0.984230155609961
"LFTS_00176",23.4645184564375,-0.223281540600606,0.525384575121527,-0.424986859480902,0.670846253991836,0.811747065823865
"LFTS_00177",400.083963273592,0.130042984363792,0.229547837194022,0.566518011903006,0.571041692134771,0.754976010889529
"LFTS_00178",208.844000993679,0.231048032843084,0.219530765226538,1.05246311424579,0.292587125095101,0.503331697716047
"LFTS_00179",866.142679553864,0.0416693480703992,0.171801216493654,0.242543964011677,0.808358695223887,0.896155419953767
"LFTS_00180",1505.18855883282,0.295573753801277,0.184163631752765,1.60495180828144,0.108504410694459,0.257397155552912
"LFTS_00181",2.79800149494531,-1.42911218391823,1.59893793861458,-0.893788401291236,0.371435116138909,0.584282758733348
"LFTS_00182",86.1456024510073,0.0792683818636809,0.296390554087158,0.267445708949182,0.789126010025884,0.885849845507116
"LFTS_00183",55.6889259225399,0.32671637379367,0.344810610034209,0.947524131468159,0.343371765631157,0.557866844142355
"LFTS_00184",54.6813137721208,-0.342256364816772,0.370477808693012,-0.923824198874959,0.355577853895423,0.567264280533554
"LFTS_00185",183.564262057202,-0.0612110318886891,0.228331074172668,-0.268080164342416,0.788637613749002,0.885849845507116
"LFTS_00186",161.129689624679,-0.167304198193085,0.236586357569762,-0.707159110574464,0.479467605666903,0.682575410845244
"LFTS_00187",638.081138437767,0.0591052977585085,0.18235214047504,0.324127249642011,0.745841697383936,0.865049776315174
"LFTS_00188",141.987613158021,0.267322373800041,0.276496209327892,0.966821116462496,0.333633466292962,0.549356309960298
"LFTS_00189",305.716582409033,0.204117477072428,0.202879745231784,1.0061008152353,0.314367076579259,0.527879186610905
"LFTS_00190",294.836089958269,0.937098400834133,0.252238820722081,3.71512362035119,0.000203104375435912,0.00163815332318801
"LFTS_00191",93.8568262791591,0.0379488233972693,0.29975457625799,0.126599646520852,0.899257276725958,0.947803299376974
"LFTS_00192",535.05369952958,0.241824301807682,0.196686573328376,1.22949064450855,0.218887903382106,0.419126377414568
"LFTS_00193",240.064581949444,0.271010299944238,0.258375341527301,1.04890156445367,0.294223425426815,0.5050253610932
"LFTS_00194",315.479976997375,-0.439586242266133,0.241250135205176,-1.82211811774645,0.068437065227417,0.184397788016918
"LFTS_00195",547.199718403543,-0.246573469653091,0.176987426787164,-1.39316941394717,0.163568566522693,0.341868031984559
"LFTS_00196",241.697815560404,-0.781193272336174,0.241629507292846,-3.23302100429893,0.00122488556367255,0.00755192603166535
"LFTS_00197",70.4021208200809,0.625293633409465,0.425285107305554,1.47029280515156,0.14148246883674,0.310222388110811
"LFTS_00198",1122.96365772709,-0.869680835278221,0.163317719878986,-5.32508558117657,1.00905519874511e-07,1.82520278596541e-06
"LFTS_00199",126.20117065224,0.142901491544859,0.273842306093255,0.52183862159047,0.601782696510463,0.773047223715791
"LFTS_00200",596.437475180103,0.373149657190945,0.181643011309843,2.05430230703693,0.0399464415993819,0.122224186983183
"LFTS_00201",52.6344006204216,0.679726051923226,0.357403255907249,1.90184627780678,0.0571912541956206,0.160789126081402
"LFTS_00202",118.572219012257,0.292128975484482,0.285976833540823,1.02151272838253,0.307011581758794,0.52111186237521
"LFTS_00203",390.388140753599,0.455839768968227,0.180555834965729,2.52464712123399,0.0115814517010773,0.0482887647197459
"LFTS_00204",187.499925193679,-0.213495817532485,0.22119031712159,-0.965213216883833,0.334438028312069,0.549944886128136
"LFTS_00205",1423.41151082357,-0.102348059480435,0.153281509876573,-0.667713017459503,0.50431679897896,0.701109029228898
"LFTS_00206",654.829082684092,-0.0537872018727506,0.169595287846942,-0.317150332156004,0.751129535078162,0.866135533493623
"LFTS_00207",315.341260200194,-0.043508088076022,0.207379379906898,-0.20979948968675,0.833824171371124,0.907764060356146
"LFTS_00208",236.79477372508,0.0669301694509313,0.214512413920647,0.312010704777629,0.755032387931913,0.868340193694486
"LFTS_00209",703.391355825834,-0.96158762632842,0.238670862234828,-4.02892760902802,5.60318676264566e-05,0.000536885167302518
"LFTS_00210",1082.16332999886,-0.0147747249728195,0.1801474608975,-0.0820146167989902,0.93463509008945,0.967270644350041
"LFTS_00211",290.744566936298,-0.739917948358457,0.229750996111791,-3.22052117675447,0.001279577386786,0.00783024968033222
"LFTS_00212",60.7301791912616,0.438556535333374,0.356733355259297,1.22936789864969,0.218933900397447,0.419126377414568
"LFTS_00213",1284.43661344904,0.533982267530848,0.191441426265001,2.78927230092659,0.00528266285222417,0.0252827833005281
"LFTS_00214",409.370868319368,-0.103304148380598,0.206518039870589,-0.500218520596709,0.616921218808102,0.784661326924276
"LFTS_00215",476.411657504757,0.205454376537468,0.181973384201177,1.12903531161641,0.258882937864092,0.465535107562621
"LFTS_00216",433.603787199683,0.265586598092716,0.222922197639116,1.19138695430712,0.233501711930524,0.437414974174309
"LFTS_00217",7972.21218232236,-0.476858736286596,0.181502200287074,-2.62728901100025,0.0086068198501849,0.0381491474440628
"LFTS_00218",1663.6876861267,0.585327314234242,0.160840849106529,3.63917075472889,0.00027351739651479,0.00207031629361964
"LFTS_00219",614.449369768228,0.140679044489682,0.212515775560868,0.66196988961598,0.507990519019565,0.704005615650512
"LFTS_00220",65.5283415520302,-1.56959962444831,0.413938605880788,-3.79186575532977,0.000149519736267594,0.00125108350754517
"LFTS_00221",101.984550862099,-0.266644276851471,0.278417520293726,-0.957713712018434,0.338207140477711,0.552449910740483
"LFTS_00222",2704.53735348844,-0.314496653559618,0.230849243333249,-1.36234647780767,0.173088566199703,0.357813338530478
"LFTS_00223",1000.5638844326,0.143018143288884,0.181713832419916,0.787051494012785,0.431251722656211,0.641790222464779
"LFTS_00224",317.957693626701,-1.00939966352139,0.251369808415772,-4.01559626385926,5.92956893694652e-05,0.000559639355192685
"LFTS_00225",2954.29949290777,0.239450098813434,0.182276062780895,1.3136672756711,0.188958198032667,0.38095728155412
"LFTS_00226",1061.53336322735,-0.162835283405342,0.159525649925152,-1.02074671679284,0.307374454788624,0.521117270006902
"LFTS_00227",232.403013631704,-0.388014803160088,0.226534841351597,-1.71282616327377,0.0867445253121688,0.217524497724705
"LFTS_00228",437.122438188688,-0.0778974401754888,0.18320985252002,-0.425181501453241,0.670704368235988,0.811747065823865
"LFTS_00229",429.152091001833,-0.0418275882949178,0.180179714139162,-0.232143715482933,0.816426392098637,0.897858688103957
"LFTS_00230",280.358490855316,-0.183601763968255,0.214021043571683,-0.857867810119153,0.390965460747372,0.604130046129733
"LFTS_00231",313.910506133115,-0.230499340862417,0.196125138876668,-1.17526668015448,0.239888040515022,0.44403655354925
"LFTS_00232",2033.30133669291,-0.17091457277384,0.168037780191,-1.0171199154117,0.309096387302307,0.523369941022271
"LFTS_00233",405.446865200453,-0.820708760876279,0.236423326157376,-3.47135273923848,0.000517843273218756,0.00362932892341351
"LFTS_00234",211.227854316394,0.485196346440483,0.221259116331066,2.19288748181789,0.0283154868572907,0.0941298617147771
"LFTS_00235",365.460813158458,0.218604434545412,0.20892544299391,1.04632749086374,0.295409857177242,0.506416898018129
"LFTS_00236",35.3245562682549,0.162181615708135,0.417322145517316,0.38862451334111,0.697553930459215,0.832194032875877
"LFTS_00237",4.10688364350533,-0.0158556614170776,1.14194786450807,-0.0138847507052417,0.988921927732933,0.99214842668149
"LFTS_00238",161.185206894281,0.449917517346909,0.252396894615239,1.78257944905692,0.0746547876363585,0.195373167644087
"LFTS_00239",397.646144154479,0.252937743845482,0.193394651602805,1.30788386208822,0.190912703973536,0.383105554847976
"LFTS_00240",393.802615901886,0.795773108303991,0.236278857511437,3.36794039333575,0.000757319674962902,0.00495480425640622
"LFTS_00241",165.756466153436,0.338305805096422,0.224470536086008,1.50712788856528,0.13177787954586,0.296235927036511
"LFTS_00242",188.033059493222,0.0206868246327797,0.224844202131182,0.0920051503961412,0.926693947526632,0.963559165682023
"LFTS_00243",254.516051625285,0.180564751795212,0.229320049486318,0.787391910125962,0.431052481013511,0.641790222464779
"LFTS_00244",70.6332227220238,0.429447774258745,0.340600791817071,1.26085371665663,0.207361556127736,0.403248559742474
"LFTS_00245",103.939413320896,0.155094186604216,0.34830650542191,0.445280763321797,0.656116867828281,0.805815024891449
"LFTS_00246",18.0909690817321,-0.299304702983328,0.571439221349345,-0.523773468465425,0.600436108972546,0.772527629745012
"LFTS_00247",769.948764087669,0.796972147972121,0.188056037438717,4.23795034090216,2.25569644037585e-05,0.000246622810814426
"LFTS_00248",255.631506496002,0.604341802621702,0.215331964764465,2.80655871636496,0.00500737857378721,0.024153237826503
"LFTS_00249",199.1731963257,0.844308872596129,0.251410040299105,3.35829416992116,0.000784251036348843,0.00510385595084168
"LFTS_00250",279.639862260186,1.07661152365876,0.23974379548257,4.49067522891134,7.09977378413138e-06,8.82766841635746e-05
"LFTS_00251",5011.84642745187,0.982049826159578,0.160576116675124,6.11579010935015,9.60797169903027e-10,2.31721670388377e-08
"LFTS_00252",341.844537546924,0.378718302199387,0.296660780312576,1.27660387665788,0.201742132545716,0.397886841400003
"LFTS_00253",3850.63549969258,0.890713579624414,0.17561930951891,5.07184307958178,3.93981206494037e-07,6.13413777199577e-06
"LFTS_00254",2959.44453347221,0.918512880975157,0.208349586191757,4.40851790379747,1.04080417676813e-05,0.000123689771731865
"LFTS_00255",3895.98112538358,0.504274035214213,0.171337193666867,2.9431673556804,0.00324872744360812,0.0166844874974446
"LFTS_00256",14240.004835318,0.782962766651155,0.184862014354189,4.23539021462259,2.28155153860518e-05,0.000248345875441094
"LFTS_00257",455.667283459019,0.287201419388006,0.264215652417285,1.08699623493319,0.277038473639963,0.48481836349015
"LFTS_00258",276.924479690896,0.287503359019533,0.20859832834132,1.37826300577589,0.168122100632088,0.349307742867346
"LFTS_00259",192.7618831785,0.242097962118983,0.239097058784529,1.01255098389629,0.311274682501007,0.524685753086238
"LFTS_00260",339.445371150105,0.118720780019393,0.191131373811917,0.621147526183852,0.534502561365771,0.727254591238826
"LFTS_00261",2378.51170843322,0.144334313289256,0.166493745151433,0.86690531922372,0.385993888803507,0.59861707084331
"LFTS_00262",1262.39147653676,0.133874061127047,0.17048364468235,0.785260435841132,0.432300887644186,0.64296262612134
"LFTS_00263",604.803868385887,-0.204026016982239,0.220686894966859,-0.924504452395679,0.355223734423526,0.567067090643656
"LFTS_00264",183.842627524127,-0.29634725989698,0.240283465949068,-1.23332356109677,0.217455070871598,0.417269480767654
"LFTS_00265",250.725419861434,0.0356752372511698,0.225677967060745,0.158080284556831,0.874393535908576,0.931373146977509
"LFTS_00266",474.211420180283,-0.0441283767042113,0.184794386945025,-0.238797170378012,0.811262864478565,0.896724652579769
"LFTS_00267",299.245799422679,-0.429264271004218,0.211055750808292,-2.03389042639322,0.0419626444378885,0.126971839258556
"LFTS_00268",815.993510780958,-0.101195632924909,0.167317061326277,-0.604813592366244,0.545302861218479,0.736618561769971
"LFTS_00269",1864.88456439507,-0.0735266262097878,0.150897712858418,-0.487261369420325,0.626073120023713,0.789815320645299
"LFTS_00270",247.676621574048,0.223042592108892,0.264563954618551,0.843057371252538,0.399196358323061,0.613480332104038
"LFTS_00271",543.598289058698,0.0393217775865106,0.17053957835236,0.230572738401323,0.817646748570599,0.897858688103957
"LFTS_00272",973.797427504284,-0.309860319886228,0.21033633633055,-1.47316590795455,0.140706305301153,0.309881388577294
"LFTS_00273",2144.74409978446,-0.190141002431093,0.145853259471643,-1.30364589121892,0.192354346064067,0.385021717915057
"LFTS_00274",340.537066044017,-0.360018044497631,0.219548094819651,-1.63981402249639,0.101043841695607,0.24417274122907
"LFTS_00275",574.266978853932,0.0710994840510675,0.186612189413435,0.381001285470951,0.703202294685432,0.834883033265523
"LFTS_00276",953.027473099684,-0.140356813985291,0.167928698661774,-0.835811955334594,0.403260699696284,0.617890867910042
"LFTS_00277",284.816228445956,-0.00600852334526547,0.199547633339999,-0.0301107221603969,0.975978749561926,0.986965211142706
"LFTS_00278",239.754297953064,-0.50956612059231,0.21176687716404,-2.40625978631014,0.0161167992712226,0.061852302975363
"LFTS_00279",111.158152533105,-0.689288676035132,0.296062177772891,-2.3281889001164,0.0199020753267108,0.0718929593299684
"LFTS_00280",733.920609555441,-0.388161901550935,0.227015461467454,-1.70984786252801,0.0872940097053788,0.218235024263447
"LFTS_00281",96.5731334732272,-0.985534907945438,0.302149100821602,-3.26175025927788,0.00110726646983831,0.00689588738177784
"LFTS_00282",14745.8480254743,0.448247592728626,0.151094802674333,2.96666453640216,0.00301049232046625,0.0157132221912275
"LFTS_00283",3974.17503761621,0.411694269948124,0.173696701039389,2.37019049575826,0.0177789223595939,0.0663651722582515
"LFTS_00284",1964.54999443407,0.484084089443009,0.14445938458882,3.35100478809927,0.000805189101640654,0.00521253997377897
"LFTS_00285",8099.41291214905,1.02662839535893,0.14036514284538,7.31398390332434,2.59336223716757e-13,9.24590014990176e-12
"LFTS_00286",0,NA,NA,NA,NA,NA
"LFTS_00287",123.604855349951,0.943942795116508,0.254073020938115,3.71524214429058,0.000203009193805089,0.00163815332318801
"LFTS_00288",221.685255156647,-0.559902337862988,0.231554474141605,-2.41801563082986,0.0156054064464225,0.060171316392162
"LFTS_00289",404.480218823285,-0.143160262805434,0.233045702591643,-0.614301234536336,0.539016286907168,0.731777078251453
